,Unnamed: 0,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi
870,870,Uông Bí,2022-09-04,0,15,37,5,6,3,37
871,871,Uông Bí,2022-09-05,21,32,48,12,8,3,48
872,872,Uông Bí,2022-09-06,38,32,51,14,7,3,51
873,873,Uông Bí,2022-09-07,41,5,25,3,4,3,41
874,874,Uông Bí,2022-09-08,6,5,20,5,6,3,20
875,875,Uông Bí,2022-09-09,6,0,0,0,0,0,6
876,876,Uông Bí,2022-09-11,0,14,34,18,10,0,34
877,877,Uông Bí,2022-09-12,29,17,48,14,9,0,48
878,878,Uông Bí,2022-09-13,35,17,27,14,10,3,35
879,879,Uông Bí,2022-09-14,36,0,0,0,0,0,36
880,880,Uông Bí,2022-09-20,0,13,10,18,9,4,18
881,881,Uông Bí,2022-09-21,27,6,14,6,5,2,27
882,882,Uông Bí,2022-09-22,15,13,17,7,5,2,17
883,883,Uông Bí,2022-09-23,31,7,15,4,5,3,31
884,884,Uông Bí,2022-09-24,19,0,0,0,0,0,19
885,885,Uông Bí,2022-10-07,0,12,6,7,3,3,12
886,886,Uông Bí,2022-10-08,26,7,9,4,2,2,26
887,887,Uông Bí,2022-10-09,14,11,11,2,2,2,14
888,888,Uông Bí,2022-10-10,15,17,16,4,2,2,17
889,889,Uông Bí,2022-10-11,21,24,9,13,4,2,24
890,890,Uông Bí,2022-10-12,34,24,25,14,4,2,34
891,891,Uông Bí,2022-10-13,33,17,22,7,3,2,33
892,892,Uông Bí,2022-10-14,27,16,29,1,3,2,29
893,893,Uông Bí,2022-10-15,25,11,9,0,3,2,25
894,894,Uông Bí,2022-10-16,24,0,0,0,0,0,24
895,895,Uông Bí,2022-10-17,0,28,32,0,5,3,32
896,896,Uông Bí,2022-10-18,39,13,25,1,3,2,39
897,897,Uông Bí,2022-10-19,29,4,11,1,6,2,29
898,898,Uông Bí,2022-10-20,11,3,6,1,3,2,11
899,899,Uông Bí,2022-10-21,10,0,0,0,0,0,10
900,900,Uông Bí,2022-10-24,0,24,25,2,7,1,25
901,901,Uông Bí,2022-10-25,55,16,9,1,4,0,55
902,902,Uông Bí,2022-10-26,50,0,0,0,0,0,50
903,903,Uông Bí,2022-10-27,0,29,28,2,7,4,29
904,904,Uông Bí,2022-10-28,47,23,26,2,9,4,47
905,905,Uông Bí,2022-10-29,50,10,3,1,7,4,50
906,906,Uông Bí,2022-10-30,37,3,14,1,2,4,37
907,907,Uông Bí,2022-10-31,7,7,15,1,6,4,15
908,908,Uông Bí,2022-11-01,11,0,0,0,0,0,11
909,909,Uông Bí,2022-11-03,0,9,12,1,4,3,12
910,910,Uông Bí,2022-11-04,25,10,26,1,4,2,26
911,911,Uông Bí,2022-11-05,28,8,27,1,8,3,28
912,912,Uông Bí,2022-11-06,35,0,0,0,0,0,35
913,913,Uông Bí,2022-11-30,0,5,5,1,5,0,5
914,914,Uông Bí,2022-12-01,1,6,5,1,8,1,8
915,915,Uông Bí,2022-12-02,1,0,0,0,0,0,1
916,916,Uông Bí,2022-12-03,0,3,5,1,3,0,5
917,917,Uông Bí,2022-12-04,1,5,11,1,6,1,11
918,918,Uông Bí,2022-12-05,1,15,8,3,11,1,15
919,919,Uông Bí,2022-12-06,4,10,11,1,5,1,11
920,920,Uông Bí,2022-12-07,3,8,8,1,4,2,8
921,921,Uông Bí,2022-12-08,3,7,6,1,8,1,8
922,922,Uông Bí,2022-12-09,4,6,11,1,2,1,11
923,923,Uông Bí,2022-12-10,4,11,18,1,1,1,18
924,924,Uông Bí,2022-12-11,4,16,24,1,3,1,24
925,925,Uông Bí,2022-12-12,4,21,21,2,8,1,21
926,926,Uông Bí,2022-12-13,6,24,26,1,3,1,26
927,927,Uông Bí,2022-12-14,5,32,22,3,4,1,32
928,928,Uông Bí,2022-12-15,7,28,7,2,2,1,28
929,929,Uông Bí,2022-12-16,7,35,23,1,1,1,35
930,930,Uông Bí,2022-12-17,6,26,23,1,2,1,26
931,931,Uông Bí,2022-12-18,4,24,23,2,3,1,24
932,932,Uông Bí,2022-12-19,4,19,5,3,3,1,19
933,933,Uông Bí,2022-12-20,4,20,31,1,3,1,31
934,934,Uông Bí,2022-12-21,4,23,19,3,5,1,23
935,935,Uông Bí,2022-12-22,5,23,27,2,9,1,27
936,936,Uông Bí,2022-12-23,4,24,30,2,5,1,30
937,937,Uông Bí,2022-12-24,4,18,29,2,4,0,29
938,938,Uông Bí,2022-12-25,4,14,24,2,6,1,24
939,939,Uông Bí,2022-12-26,4,16,61,3,15,4,61
940,940,Uông Bí,2022-12-27,4,14,25,2,22,2,25
941,941,Uông Bí,2022-12-28,5,8,15,1,4,2,15
942,942,Uông Bí,2022-12-29,3,8,14,4,4,3,14
943,943,Uông Bí,2022-12-30,2,18,10,11,16,4,18
944,944,Uông Bí,2022-12-31,5,15,15,13,11,4,15
945,945,Uông Bí,2023-01-01,6,8,12,9,3,3,12
946,946,Uông Bí,2023-01-02,4,5,8,5,4,2,8
947,947,Uông Bí,2023-01-03,2,13,8,13,1,2,13
948,948,Uông Bí,2023-01-04,4,5,11,3,0,2,11
949,949,Uông Bí,2023-01-05,1,12,20,3,3,2,20
950,950,Uông Bí,2023-01-06,3,16,21,12,5,3,21
951,951,Uông Bí,2023-01-07,4,18,22,14,2,3,22
952,952,Uông Bí,2023-01-08,6,14,12,15,4,3,15
953,953,Uông Bí,2023-01-09,7,3,5,8,1,2,8
954,954,Uông Bí,2023-01-10,2,0,0,0,0,0,2
955,955,Uông Bí,2023-01-11,0,7,6,1,0,2,7
956,956,Uông Bí,2023-01-12,2,7,16,1,2,1,16
957,957,Uông Bí,2023-01-13,1,22,19,1,0,1,22
958,958,Uông Bí,2023-01-14,4,17,11,1,0,1,17
959,959,Uông Bí,2023-01-15,4,14,10,1,0,2,14
960,960,Uông Bí,2023-01-16,3,12,12,0,0,2,12
961,961,Uông Bí,2023-01-17,3,25,11,1,6,3,25
962,962,Uông Bí,2023-01-18,4,30,9,1,11,3,30
963,963,Uông Bí,2023-01-19,6,21,24,1,3,4,24
964,964,Uông Bí,2023-01-20,6,18,30,1,3,4,30
965,965,Uông Bí,2023-01-21,6,17,21,1,2,4,21
966,966,Uông Bí,2023-01-22,6,9,14,1,2,3,14
967,967,Uông Bí,2023-01-23,4,17,15,1,7,3,17
968,968,Uông Bí,2023-01-24,3,31,19,1,9,4,31
969,969,Uông Bí,2023-01-25,7,25,15,1,12,4,25
970,970,Uông Bí,2023-01-26,7,13,17,1,10,3,17
971,971,Uông Bí,2023-01-27,3,37,23,1,10,4,37
972,972,Uông Bí,2023-01-28,5,43,26,1,9,5,43
973,973,Uông Bí,2023-01-29,6,34,24,1,10,5,34
974,974,Uông Bí,2023-01-30,20,21,12,2,14,4,21
975,975,Uông Bí,2023-01-31,38,11,20,1,8,1,38
976,976,Uông Bí,2023-02-01,27,11,1,1,7,1,27
977,977,Uông Bí,2023-02-02,32,0,0,0,0,0,32
978,978,Uông Bí,2023-02-09,0,4,9,5,13,2,13
979,979,Uông Bí,2023-02-10,14,4,10,8,19,1,19
980,980,Uông Bí,2023-02-11,13,2,10,4,23,1,23
981,981,Uông Bí,2023-02-12,11,5,11,2,26,1,26
982,982,Uông Bí,2023-02-13,16,9,11,1,23,3,23
983,983,Uông Bí,2023-02-14,25,9,10,2,19,4,25
984,984,Uông Bí,2023-02-15,20,8,10,3,18,5,20
985,985,Uông Bí,2023-02-16,24,9,10,6,17,9,24
986,986,Uông Bí,2023-02-17,27,12,10,10,21,346,346
987,987,Uông Bí,2023-02-18,29,13,9,8,7,0,29
988,988,Uông Bí,2023-02-19,33,10,11,10,9,0,33
989,989,Uông Bí,2023-02-20,22,15,14,13,9,0,22
990,990,Uông Bí,2023-02-21,35,23,16,16,12,0,35
991,991,Uông Bí,2023-02-22,50,16,15,10,11,0,50
992,992,Uông Bí,2023-02-23,36,10,13,6,10,0,36
993,993,Uông Bí,2023-02-24,22,7,15,5,9,2,22
994,994,Uông Bí,2023-02-25,11,13,16,10,10,3,16
995,995,Uông Bí,2023-02-26,23,12,20,8,9,3,23
996,996,Uông Bí,2023-02-27,21,13,24,10,9,2,24
997,997,Uông Bí,2023-02-28,31,16,27,13,13,2,31
998,998,Uông Bí,2023-03-01,33,22,48,10,14,3,48
999,999,Uông Bí,2023-03-02,38,20,45,11,12,3,45
1000,1000,Uông Bí,2023-03-03,40,17,38,0,13,3,40
1001,1001,Uông Bí,2023-03-04,40,16,66,0,11,4,66
1002,1002,Uông Bí,2023-03-05,43,19,47,0,12,3,47
1003,1003,Uông Bí,2023-03-06,36,23,41,0,15,2,41
1004,1004,Uông Bí,2023-03-07,35,20,28,0,15,2,35
1005,1005,Uông Bí,2023-03-08,33,19,38,4,16,4,38
1006,1006,Uông Bí,2023-03-09,37,15,35,5,16,6,37
1007,1007,Uông Bí,2023-03-10,29,20,33,9,21,4,33
1008,1008,Uông Bí,2023-03-11,33,16,31,8,23,3,33
1009,1009,Uông Bí,2023-03-12,32,44,29,3,20,4,44
1010,1010,Uông Bí,2023-03-13,48,49,43,7,21,5,49
1011,1011,Uông Bí,2023-03-14,59,29,27,12,19,4,59
1012,1012,Uông Bí,2023-03-15,49,13,20,13,22,5,49
1013,1013,Uông Bí,2023-03-16,30,8,24,5,15,62,62
1014,1014,Uông Bí,2023-03-17,21,8,29,4,15,90,90
1015,1015,Uông Bí,2023-03-18,19,7,23,3,15,0,23
1016,1016,Uông Bí,2023-03-19,20,5,18,3,15,4,20
1017,1017,Uông Bí,2023-03-20,17,2,17,3,16,4,17
1018,1018,Uông Bí,2023-03-21,10,10,31,3,16,5,31
1019,1019,Uông Bí,2023-03-22,31,12,29,3,16,4,31
1020,1020,Uông Bí,2023-03-23,35,12,24,3,15,4,35
1021,1021,Uông Bí,2023-03-24,35,13,10,15,31,5,35
1022,1022,Uông Bí,2023-03-25,41,6,15,2,18,5,41
1023,1023,Uông Bí,2023-03-26,10,6,17,2,24,5,24
1024,1024,Uông Bí,2023-03-27,11,5,16,1,23,5,23
1025,1025,Uông Bí,2023-03-28,11,7,11,6,24,5,24
1026,1026,Uông Bí,2023-03-29,17,10,9,11,17,6,17
1027,1027,Uông Bí,2023-03-30,22,12,12,17,13,5,22
1028,1028,Uông Bí,2023-03-31,26,5,8,16,6,6,26
1029,1029,Uông Bí,2023-04-01,17,5,18,3,0,4,18
1030,1030,Uông Bí,2023-04-02,15,6,20,2,0,3,20
1031,1031,Uông Bí,2023-04-03,19,7,19,3,0,3,19
1032,1032,Uông Bí,2023-04-04,22,11,25,3,0,3,25
1033,1033,Uông Bí,2023-04-05,28,11,24,5,3,3,28
1034,1034,Uông Bí,2023-04-06,29,17,19,14,5,4,29
1035,1035,Uông Bí,2023-04-07,28,11,24,3,3,3,28
1036,1036,Uông Bí,2023-04-08,23,7,20,5,5,3,23
1037,1037,Uông Bí,2023-04-09,20,8,9,25,14,4,25
1038,1038,Uông Bí,2023-04-10,39,9,22,12,2,3,39
1039,1039,Uông Bí,2023-04-11,21,16,11,21,16,3,21
1040,1040,Uông Bí,2023-04-12,48,12,17,14,4,3,48
1041,1041,Uông Bí,2023-04-13,30,14,15,15,6,3,30
1042,1042,Uông Bí,2023-04-14,37,13,22,9,1,3,37
1043,1043,Uông Bí,2023-04-15,22,19,44,10,5,4,44
1044,1044,Uông Bí,2023-04-16,41,20,22,7,2,3,41
1045,1045,Uông Bí,2023-04-17,36,13,21,3,1,2,36
1046,1046,Uông Bí,2023-04-18,29,19,21,9,8,2,29
1047,1047,Uông Bí,2023-04-19,44,24,32,17,8,3,44
1048,1048,Uông Bí,2023-04-20,46,20,31,17,9,3,46
1049,1049,Uông Bí,2023-04-21,47,15,30,10,5,3,47
1050,1050,Uông Bí,2023-04-22,41,12,21,3,1,2,41
1051,1051,Uông Bí,2023-04-23,31,10,16,2,1,2,31
1052,1052,Uông Bí,2023-04-24,22,0,0,0,0,0,22
1053,1053,Uông Bí,2023-04-26,0,10,29,8,6,3,29
1054,1054,Uông Bí,2023-04-27,16,8,25,6,2,1,25
1055,1055,Uông Bí,2023-04-28,18,7,26,10,3,1,26
1056,1056,Uông Bí,2023-04-29,13,30,30,3,2,3,30
1057,1057,Uông Bí,2023-04-30,31,40,50,7,4,4,50
1058,1058,Uông Bí,2023-05-01,43,19,32,6,1,4,43
1059,1059,Uông Bí,2023-05-02,28,8,20,3,0,3,28
1060,1060,Uông Bí,2023-05-03,18,7,19,3,1,2,19
1061,1061,Uông Bí,2023-05-04,23,11,31,3,1,2,31
1062,1062,Uông Bí,2023-05-05,31,12,37,3,1,2,37
1063,1063,Uông Bí,2023-05-06,36,13,31,5,3,2,36
1064,1064,Uông Bí,2023-05-07,36,6,27,5,2,3,36
1065,1065,Uông Bí,2023-05-08,11,7,19,15,10,3,19
1066,1066,Uông Bí,2023-05-09,17,7,25,7,3,2,25
1067,1067,Uông Bí,2023-05-10,20,7,23,7,5,2,23
1068,1068,Uông Bí,2023-05-11,17,4,26,1,7,3,26
1069,1069,Uông Bí,2023-05-12,5,2,27,2,3,2,27
1070,1070,Uông Bí,2023-05-13,4,4,28,3,3,2,28
1071,1071,Uông Bí,2023-05-14,8,11,49,8,7,2,49
1072,1072,Uông Bí,2023-05-15,20,7,32,4,0,2,32
1073,1073,Uông Bí,2023-05-16,15,16,104,7,3,2,104
1074,1074,Uông Bí,2023-05-17,27,28,65,16,6,1,65
1075,1075,Uông Bí,2023-05-18,34,20,31,13,0,1,34
1076,1076,Uông Bí,2023-05-19,32,16,29,7,0,0,32
1077,1077,Uông Bí,2023-05-20,29,14,29,4,0,1,29
1078,1078,Uông Bí,2023-05-21,32,15,32,3,0,1,32
1079,1079,Uông Bí,2023-05-22,33,17,27,10,5,1,33
1080,1080,Uông Bí,2023-05-23,30,17,27,10,4,0,30
1081,1081,Uông Bí,2023-05-24,33,8,28,5,3,1,33
1082,1082,Uông Bí,2023-05-25,15,8,25,3,0,0,25
1083,1083,Uông Bí,2023-05-26,13,6,21,2,0,0,21
1084,1084,Uông Bí,2023-05-27,11,8,20,7,2,0,20
1085,1085,Uông Bí,2023-05-28,13,16,29,9,8,0,29
1086,1086,Uông Bí,2023-05-29,25,11,50,4,1,0,50
1087,1087,Uông Bí,2023-05-30,19,11,31,6,7,0,31
1088,1088,Uông Bí,2023-05-31,20,9,33,4,2,0,33
1089,1089,Uông Bí,2023-06-01,15,11,37,2,0,0,37
1090,1090,Uông Bí,2023-06-02,16,10,26,4,0,0,26
1091,1091,Uông Bí,2023-06-03,14,0,0,0,0,0,14
1092,1092,Uông Bí,2023-06-05,0,12,25,6,13,3,25
1093,1093,Uông Bí,2023-06-06,24,13,36,4,8,0,36
1094,1094,Uông Bí,2023-06-07,24,0,0,0,0,0,24
1095,1095,Uông Bí,2023-06-08,0,21,28,9,9,1,28
1096,1096,Uông Bí,2023-06-09,34,19,43,6,9,1,43
1097,1097,Uông Bí,2023-06-10,31,18,53,6,9,1,53
1098,1098,Uông Bí,2023-06-11,26,16,35,8,11,1,35
1099,1099,Uông Bí,2023-06-12,24,16,38,5,8,1,38
1100,1100,Uông Bí,2023-06-13,27,18,24,9,10,1,27
1101,1101,Uông Bí,2023-06-14,28,18,38,8,12,1,38
1102,1102,Uông Bí,2023-06-15,33,21,28,6,9,1,33
1103,1103,Uông Bí,2023-06-16,27,16,30,3,8,0,30
1104,1104,Uông Bí,2023-06-17,28,13,24,3,8,0,28
1105,1105,Uông Bí,2023-06-18,20,12,21,2,7,0,21
1106,1106,Uông Bí,2023-06-19,15,0,0,0,0,0,15
1107,1107,Uông Bí,2023-06-22,0,15,21,7,11,0,21
1108,1108,Uông Bí,2023-06-23,22,14,17,8,9,0,22
1109,1109,Uông Bí,2023-06-24,21,10,14,7,9,0,21
1110,1110,Uông Bí,2023-06-25,13,7,25,3,7,0,25
1111,1111,Uông Bí,2023-06-26,8,11,20,8,9,0,20
1112,1112,Uông Bí,2023-06-27,15,15,19,5,9,0,19
1113,1113,Uông Bí,2023-06-28,22,12,23,4,10,1,23
1114,1114,Uông Bí,2023-06-29,16,15,31,5,10,1,31
1115,1115,Uông Bí,2023-06-30,23,16,34,7,11,0,34
1116,1116,Uông Bí,2023-07-01,23,17,30,7,11,0,30
1117,1117,Uông Bí,2023-07-02,24,17,27,6,10,0,27
1118,1118,Uông Bí,2023-07-03,24,14,25,6,11,0,25
1119,1119,Uông Bí,2023-07-04,19,12,24,6,11,0,24
1120,1120,Uông Bí,2023-07-05,16,16,31,8,12,0,31
1121,1121,Uông Bí,2023-07-06,25,18,25,8,12,0,25
1122,1122,Uông Bí,2023-07-07,36,15,23,6,11,0,36
1123,1123,Uông Bí,2023-07-08,33,13,23,6,11,0,33
1124,1124,Uông Bí,2023-07-09,28,14,29,6,11,0,29
1125,1125,Uông Bí,2023-07-10,23,13,32,9,12,0,32
1126,1126,Uông Bí,2023-07-11,20,15,36,9,12,0,36
1127,1127,Uông Bí,2023-07-12,23,0,0,0,0,0,23
1128,1128,Uông Bí,2023-08-01,0,11,7,5,8,4,11
1129,1129,Uông Bí,2023-08-02,18,19,17,4,7,6,19
1130,1130,Uông Bí,2023-08-03,19,7,9,9,7,7,19
1131,1131,Uông Bí,2023-08-04,26,13,13,7,7,5,26
1132,1132,Uông Bí,2023-08-05,11,22,22,5,7,5,22
1133,1133,Uông Bí,2023-08-06,18,21,17,5,8,5,21
1134,1134,Uông Bí,2023-08-07,19,23,24,4,8,5,24
1135,1135,Uông Bí,2023-08-08,19,23,32,5,7,6,32
1136,1136,Uông Bí,2023-08-09,22,22,19,8,8,6,22
1137,1137,Uông Bí,2023-08-10,28,14,16,8,7,6,28
1138,1138,Uông Bí,2023-08-11,20,21,33,6,9,7,33
1139,1139,Uông Bí,2023-08-12,26,19,35,4,7,89,89
1140,1140,Uông Bí,2023-08-13,25,18,24,2,6,240,240
1141,1141,Uông Bí,2023-08-14,23,20,31,10,8,0,31
1142,1142,Uông Bí,2023-08-15,30,20,28,2,6,0,30
1143,1143,Uông Bí,2023-08-16,27,32,33,3,6,0,33
1144,1144,Uông Bí,2023-08-17,42,24,33,4,6,0,42
1145,1145,Uông Bí,2023-08-18,33,18,21,9,7,0,33
1146,1146,Uông Bí,2023-08-19,27,15,22,10,8,0,27
1147,1147,Uông Bí,2023-08-20,18,18,24,7,8,0,24
1148,1148,Uông Bí,2023-08-21,16,18,32,3,7,0,32
1149,1149,Uông Bí,2023-08-22,21,13,27,2,6,0,27
1150,1150,Uông Bí,2023-08-23,15,14,24,4,7,0,24
1151,1151,Uông Bí,2023-08-24,17,13,24,4,8,0,24
1152,1152,Uông Bí,2023-08-25,19,16,21,7,8,0,21
1153,1153,Uông Bí,2023-08-26,21,23,31,6,8,0,31
1154,1154,Uông Bí,2023-08-27,25,17,22,7,9,0,25
1155,1155,Uông Bí,2023-08-28,17,11,27,2,7,0,27
1156,1156,Uông Bí,2023-08-29,8,10,33,1,7,0,33
1157,1157,Uông Bí,2023-08-30,11,12,36,2,7,0,36
1158,1158,Uông Bí,2023-08-31,16,14,36,2,8,0,36
1159,1159,Uông Bí,2023-09-01,25,14,35,2,8,0,35
1160,1160,Uông Bí,2023-09-02,23,8,33,1,7,0,33
1161,1161,Uông Bí,2023-09-03,13,6,25,1,7,0,25
1162,1162,Uông Bí,2023-09-04,8,16,27,3,7,0,27
1163,1163,Uông Bí,2023-09-05,14,23,47,6,9,0,47
1164,1164,Uông Bí,2023-09-06,37,19,34,6,9,0,37
1165,1165,Uông Bí,2023-09-07,33,17,38,6,9,0,38
1166,1166,Uông Bí,2023-09-08,28,14,23,6,10,0,28
1167,1167,Uông Bí,2023-09-09,20,19,30,7,12,0,30
1168,1168,Uông Bí,2023-09-10,25,15,23,11,11,0,25
1169,1169,Uông Bí,2023-09-11,22,12,15,11,9,0,22
1170,1170,Uông Bí,2023-09-12,20,8,22,1,8,0,22
1171,1171,Uông Bí,2023-09-13,7,6,21,3,8,0,21
1172,1172,Uông Bí,2023-09-14,5,8,23,1,7,0,23
1173,1173,Uông Bí,2023-09-15,7,11,20,3,7,0,20
1174,1174,Uông Bí,2023-09-16,10,15,14,5,12,0,15
1175,1175,Uông Bí,2023-09-17,21,12,20,3,8,0,21
1176,1176,Uông Bí,2023-09-18,13,12,21,2,8,0,21
1177,1177,Uông Bí,2023-09-19,11,12,23,3,7,0,23
1178,1178,Uông Bí,2023-09-20,12,15,20,4,10,0,20
1179,1179,Uông Bí,2023-09-21,18,17,26,6,10,0,26
1180,1180,Uông Bí,2023-09-22,26,19,30,6,12,0,30
1181,1181,Uông Bí,2023-09-23,27,20,20,7,11,0,27
1182,1182,Uông Bí,2023-09-24,27,20,26,6,14,0,27
1183,1183,Uông Bí,2023-09-25,29,0,0,0,0,0,29
1184,1184,Uông Bí,2023-09-26,0,6,16,2,7,0,16
1185,1185,Uông Bí,2023-09-27,7,9,17,2,7,0,17
1186,1186,Uông Bí,2023-09-28,10,0,0,0,0,0,10
1187,1187,Uông Bí,2023-10-04,0,21,2,10,4,0,21
1188,1188,Uông Bí,2023-10-05,38,0,0,0,0,0,38
1189,1189,Uông Bí,2023-10-08,0,4,3,1,4,0,4
1190,1190,Uông Bí,2023-10-09,10,3,3,1,3,0,10
1191,1191,Uông Bí,2023-10-10,8,4,3,1,0,0,8
1192,1192,Uông Bí,2023-10-11,10,4,2,2,0,0,10
1193,1193,Uông Bí,2023-10-12,11,10,2,6,0,0,11
1194,1194,Uông Bí,2023-10-13,27,9,3,4,0,0,27
1195,1195,Uông Bí,2023-10-14,25,6,3,1,0,0,25
1196,1196,Uông Bí,2023-10-15,16,9,3,4,0,0,16
1197,1197,Uông Bí,2023-10-16,23,0,0,0,0,0,23
